ID,TIMESTAMP,STARTING_LATITUDE,STARTING_LONGITUDE,DESTINATION_LATITUDE,DESTINATION_LONGITUDE,VEHICLE_TYPE,TOTAL_LUGGAGE_WEIGHT,WAIT_TIME,TRAFFIC_STUCK_TIME,DISTANCE,FARE,lat,long,SQRT LAT,SQRT LONG,ADDED,FINAL,value
153,19-01-2016 04:36,22.546786,88.44962,22.647365,88.411853,Bus,,,61,37,42.88,-0.100579,0.037767,0.010116135,0.001426346,0.011542482,0.107435942,11.9468767
154,02-11-2016 23:59,13.127033,77.537826,12.911152,77.514479,metro,,,9,30,27.81,0.215881,0.023347,0.046604606,0.000545082,0.047149689,0.21713979,24.14594469
155,28-05-2015 12:51,12.901603,80.198854,12.889965,80.163724,taxi non ac,25,8,35,39,398.13,0.011638,0.03513,0.000135443,0.001234117,0.00136956,0.037007566,4.115241343
156,10-06-2015 20:45,13.103735,77.459484,13.026889,77.517778,taxi Non Ac,10,3,28,33,344.69,0.076846,-0.058294,0.005905308,0.00339819,0.009303498,0.096454643,1.7257563
157,27-10-2016 08:20,,,28.748992,77.046117,auto rickshaw,,,69,35,750.02,-28.748992,-77.046117,826.504541,5936.104145,6762.608686,82.23508184,9144.54111
158,10-05-2015 09:05,22.521564,88.415865,22.477176,88.438511,Auto Rickshaw,,,16,28,246.24,0.044388,-0.022646,0.001970295,0.000512841,0.002483136,0.049831073,5.541215344
159,24-05-2016 01:00,13.129121,80.217367,13.171945,80.175926,Auto rickshaw,,,1,9,80.95,-0.042824,0.041441,0.001833895,0.001717356,0.003551251,0.059592378,6.626672379
160,28-05-2016 01:52,19.033747,72.858272,19.025953,72.8596,Metro,,,22,59,25.33,0.007794,-0.001328,6.07464E-05,1.76358E-06,0.00006251,0.007906328,0.879183656
161,14-03-2016 16:07,12.978746,80.245936,13.023218,80.159939,Mini Bus,,,31,30,38.37,-0.044472,0.085997,0.001977759,0.007395484,0.009373243,0.096815509,1.76588461
162,08-07-2016 00:54,19.131949,72.838865,19.185409,72.85054,ac bus,,,24,42,58.12,-0.05346,-0.011675,0.002857972,0.000136306,0.002994277,0.054719989,6.8486286
163,27-03-2016 20:07,12.873607,77.590072,12.907755,77.481891,Auto Rickshaw,,,7,22,804,-0.034148,0.108181,0.001166086,0.011703129,0.012869215,0.113442561,12.61481279
164,13-05-2016 14:34,19.164314,72.850986,19.115011,72.871586,Ac Bus,,,21,29,69.36,0.049303,-0.0206,0.002430786,0.00042436,0.002855146,0.053433564,5.941812366
165,10-05-2015 08:17,22.514474,88.37677,22.665825,88.376184,ac bus,,,14,43,44.58,-0.151351,0.000586,0.022907125,3.43396E-07,0.022907469,0.151352134,16.8335735
166,04-08-2015 18:28,19.082338,72.859764,19.116899,72.837393,mini Bus,,,0,31,66.37,-0.034561,0.022371,0.001194463,0.000500462,0.001694924,0.041169459,4.57843851
167,16-03-2016 09:04,13.134798,80.148476,12.922469,80.231278,Auto rickshaw,,,21,28,201.37,0.212329,-0.082802,0.045083604,0.006856171,0.051939775,0.227902996,25.34281312
168,08-09-2016 19:24,19.015909,72.861227,19.174324,72.852602,AUTO RICKSHAW,,,75,42,626.14,-0.158415,0.008625,0.025095312,7.43906E-05,0.025169703,0.158649623,17.6418387
169,04-05-2016 01:36,28.598113,77.154425,28.567571,77.232587,Taxi AC,13,15,47,24,690.56,0.030542,-0.078162,0.000932814,0.006109298,0.007042112,0.083917293,9.33162944
170,22-01-2016 09:41,19.117628,72.839921,19.02028,72.869168,Mini bus,,,1,34,72.38,0.097348,-0.029247,0.009476633,0.000855387,0.01033202,0.101646545,11.339581
171,10-04-2015 07:15,13.085943,77.706965,12.956721,77.651822,Ac Bus,,,46,29,43.83,0.129222,0.055143,0.016698325,0.00304075,0.019739076,0.140495821,15.6231353
172,28-10-2015 09:45,19.016149,72.882133,19.210157,72.854075,Metro,,,21,25,36.84,-0.194008,0.028058,0.037639104,0.000787251,0.038426355,0.196026415,21.79813736
173,15-09-2015 14:51,13.021845,80.147572,13.129536,80.202085,taxi ac,30,5,51,37,461.08,-0.107691,-0.054513,0.011597351,0.002971667,0.014569019,0.12070219,13.4228352
174,08-06-2015 19:17,13.128316,80.216653,13.037799,80.158213,Taxi AC,1,3,13,13,153.53,0.090517,0.05844,0.008193327,0.003415234,0.011608561,0.107743032,11.9812513
175,14-08-2016 16:07,25.321669,82.962962,25.288376,83.018231,taxi ac,12,6,16,28,687.4,0.033293,-0.055269,0.001108424,0.003054662,0.004163086,0.064521982,7.17484444
176,11-04-2015 05:25,19.056286,72.837758,19.019129,72.836134,AC Bus,,,1,26,63.03,0.037157,0.001624,0.001380643,2.63738E-06,0.00138328,0.037192473,4.13582963
177,17-09-2016 00:09,28.658802,77.224563,28.560783,77.128099,bus,,,21,30,1030,0.098019,0.096464,0.009607724,0.009305303,0.018913028,0.137524644,15.2927439
178,18-12-2015 13:19,,,,,AC bus,,,7,11,66.67,0,0,0,0,0,0,
179,09-07-2016 07:23,28.758215,77.098446,28.557441,77.026311,Auto rickshaw,,,25,46,1186.2,0.200774,0.072135,0.040310199,0.005203458,0.045513657,0.213339301,23.7233326
180,03-07-2015 11:56,22.70922,88.389524,22.659872,88.413655,taxi ac,16,18,2,48,684.52,0.049348,-0.024131,0.002435225,0.000582305,0.00301753,0.054932051,6.1844411
181,11-05-2016 23:49,19.058896,72.862271,19.189994,72.86227,Ac Bus,,,18,35,75.75,-0.131098,0.000001,0.017186686,1E-12,0.017186686,0.131098,14.578976
182,26-06-2016 10:22,13.081698,77.660469,12.857097,77.585042,Taxi AC,9,15,91,48,655.87,0.224601,0.075427,0.050445609,0.005689232,0.056134842,0.236927925,26.34638523
183,11-12-2016 16:04,12.91109,80.252884,13.157626,80.247093,Bus,,,32,29,28.67,-0.246536,0.005791,0.060779999,3.35357E-05,0.060813535,0.246604004,27.42236529
184,08-03-2015 02:47,25.273796,82.98025,25.313375,83.013286,AC Bus,,,12,10,63.07,-0.039579,-0.033036,0.001566497,0.001091377,0.002657875,0.051554578,5.7328691
185,26-10-2016 07:29,19.154957,72.877238,19.058366,72.87297,Metro,,,23,12,23.13,0.096591,0.004268,0.009329821,1.82158E-05,0.009348037,0.096685248,1.75139953
186,15-02-2015 07:09,22.705156,88.390217,22.622013,88.383558,Metro,,,70,39,40.25,0.083143,0.006659,0.006912758,4.43423E-05,0.006957101,0.083409236,9.2751796
187,14-09-2015 20:21,13.089197,80.161741,13.018411,80.226483,taxi ac,15,6,4,24,284.84,0.070786,-0.064742,0.005010658,0.004191527,0.009202184,0.095928017,1.66719544
188,08-11-2015 14:35,12.965697,77.688456,12.951796,77.688531,Bus,,,41,23,24.73,0.013901,-0.000075,0.000193238,5.625E-09,0.000193243,0.013901202,1.545813698
189,09-10-2016 17:14,22.539993,88.435349,22.696963,88.44559,Metro,,,22,48,44.13,-0.15697,-0.010241,0.024639581,0.000104878,0.024744459,0.157303716,17.49217319
190,13-07-2015 16:12,19.125768,72.843657,19.227356,72.857288,taxi ac,29,14,4,24,474.26,-0.101588,-0.013631,0.010320122,0.000185804,0.010505926,0.102498419,11.3978242
191,16-09-2016 11:45,22.51332,88.433067,22.668779,88.444025,AC bus,,,34,36,58.38,-0.155459,-0.010958,0.024167501,0.000120078,0.024287578,0.155844725,17.32993347
192,07-03-2015 21:26,22.622518,88.40388,22.730565,88.394999,AC bus,,,20,14,47.13,-0.108047,0.008881,0.011674154,7.88722E-05,0.011753026,0.108411376,12.5534497
193,04-09-2015 05:11,28.648016,77.033796,28.607163,77.148748,mini Bus,,,16,21,94.68,0.040853,-0.114952,0.001668968,0.013213962,0.01488293,0.121995614,13.56591231
194,09-11-2015 23:16,22.728166,88.446613,22.625457,88.38183,Metro,,,41,33,35.89,0.102709,0.064783,0.010549139,0.004196837,0.014745976,0.121433009,13.533564
195,07-10-2015 17:36,22.525555,88.378094,22.72228,88.4341,taxi ac,29,9,53,39,606.33,-0.196725,-0.056006,0.038700726,0.003136672,0.041837398,0.204541922,22.7456167
196,05-10-2016 10:30,28.586955,77.155305,28.764169,76.989027,Metro,,,31,48,76.59,-0.177214,0.166278,0.031404802,0.027648373,0.059053175,0.243008591,27.2255527
197,12-04-2015 11:31,19.140609,72.866453,19.068463,72.869405,Taxi non Ac,12,3,21,46,742.87,0.072146,-0.002952,0.005205045,8.7143E-06,0.00521376,0.072206368,8.29348153
198,19-07-2015 05:49,13.077831,80.137046,13.132828,80.147344,taxi ac,18,0,9,41,529.54,-0.054997,-0.010298,0.00302467,0.000106049,0.003130719,0.055952827,6.221954326
199,17-04-2015 05:34,22.72573,88.433112,22.535455,88.391658,Auto Rickshaw,,,40,28,354.08,0.190275,0.041454,0.036204576,0.001718434,0.03792301,0.194738311,21.654917
200,21-07-2015 14:41,13.086597,77.569734,12.968139,77.607517,ac bus,,,5,34,47.78,0.118458,-0.037783,0.014032298,0.001427555,0.015459853,0.124337657,13.82634742
201,12-05-2015 09:16,19.143172,72.837398,19.241331,72.873515,Bus,,,29,31,1247,-0.098159,-0.036117,0.009635189,0.001304438,0.010939627,0.104592672,11.63759
202,27-10-2015 01:18,25.262342,83.013574,25.378686,83.004689,Bus,,,5,16,58.84,-0.116344,0.008885,0.013535926,7.89432E-05,0.01361487,0.116682773,12.97512438
203,17-10-2015 20:56,13.105959,80.183965,13.056006,80.179531,Auto rickshaw,,,61,40,353.62,0.049953,0.004434,0.002495302,1.96604E-05,0.002514963,0.050149402,5.576613551
204,21-04-2015 17:07,12.980004,77.595712,12.890903,77.4663,Bus,,,1,24,26.43,0.089101,0.129412,0.007938988,0.016747466,0.024686454,0.157119235,17.47165891
205,09-12-2016 15:05,19.104087,72.873355,,,Taxi AC,25,10,9,9,185.6,19.104087,72.873355,364.9661401,5310.525869,5675.492009,75.33586137,8377.347785
206,27-05-2015 01:36,13.035711,77.683986,13.072985,77.516795,Auto Rickshaw,,,52,31,330.36,-0.037274,0.167191,0.001389351,0.02795283,0.029342182,0.171295597,19.48739
207,10-04-2016 18:59,22.507909,88.380096,22.492714,88.413825,taxi ac,26,6,15,18,275.41,0.015195,-0.033729,0.000230888,0.001137645,0.001368533,0.036993695,4.113698878
208,24-01-2015 09:29,13.120831,77.633381,12.960209,77.536253,Bus,,,5,45,26.32,0.160622,0.097128,0.025799427,0.009433848,0.035233275,0.187705288,2.8728286
209,04-10-2015 06:36,28.619265,77.008137,28.761383,77.136893,Bus,,,69,41,48.08,-0.142118,-0.128756,0.020197526,0.016578108,0.036775633,0.191769741,21.32479517
210,03-10-2015 00:54,13.150765,80.140338,13.140128,80.172659,Taxi Non AC,21,7,12,11,120.85,0.010637,-0.032321,0.000113146,0.001044647,0.001157793,0.034026355,3.78373636
211,14-06-2016 06:09,28.632846,77.068606,28.593524,77.02324,Auto Rickshaw,,,14,22,418.12,0.039322,0.045366,0.00154622,0.002058074,0.003604294,0.06003577,6.675977587
212,17-12-2015 00:37,13.073132,77.467131,12.941829,77.557586,taxi non Ac,26,6,48,44,515.75,0.131303,-0.090455,0.017240478,0.008182107,0.025422585,0.159444614,17.732414
213,24-07-2016 21:05,25.355068,82.987532,25.359108,82.995745,ac bus,,,15,22,100.8,-0.00404,-0.008213,1.63216E-05,6.74534E-05,0.000083775,0.009152867,1.17798778
214,12-03-2015 04:59,12.935268,77.506886,,,bus,,,21,40,24.69,12.935268,77.506886,167.3211582,6007.317377,6174.638536,78.57886825,8737.9715
215,01-05-2015 00:31,,,12.844085,77.564688,Auto rickshaw,,,50,41,547.65,-12.844085,-77.564688,164.9705195,6016.280825,6181.251344,78.62093452,8742.647918
216,07-07-2015 12:05,,,,,Metro,,,33,20,25,0,0,0,0,0,0,
217,10-04-2016 21:40,25.278453,82.970022,25.327649,83.001865,ac bus,,,51,37,97.79,-0.049196,-0.031843,0.002420246,0.001013977,0.003434223,0.058602245,6.516569593
218,08-10-2016 10:06,28.593663,77.085542,28.588009,77.18838,bus,,,24,16,56.72,0.005654,-0.102838,3.19677E-05,0.010575654,0.010607622,0.10299331,11.4528561
219,22-08-2015 13:04,19.244999,72.863424,19.214264,72.882307,taxi non Ac,29,6,62,43,721.81,0.030735,-0.018883,0.00094464,0.000356568,0.001301208,0.03607226,4.1123527
220,09-04-2016 17:02,28.678872,77.041833,28.734765,77.130453,Taxi non ac,9,1,35,18,381.88,-0.055893,-0.08862,0.003124027,0.007853504,0.010977532,0.104773717,11.6583737
221,22-09-2015 10:05,25.275539,82.982207,25.36653,83.019084,taxi non ac,3,2,35,26,557.74,-0.090991,-0.036877,0.008279362,0.001359913,0.009639275,0.098179811,1.91759494
222,16-07-2015 10:57,19.023704,72.873028,19.064339,72.875361,auto rickshaw,,,37,26,318.34,-0.040635,-0.002333,0.001651203,5.44289E-06,0.001656646,0.040701918,4.52653261
223,06-08-2016 04:09,12.94039,80.153005,13.112821,80.144925,auto rickshaw,,,60,39,392.01,-0.172431,0.00808,0.02973245,6.52864E-05,0.029797736,0.172620208,19.19536711
224,18-01-2015 04:27,19.234717,72.864526,19.248959,72.853594,AUTO RICKSHAW,,,46,37,624.21,-0.014242,0.010932,0.000202835,0.000119509,0.000322343,0.017953918,1.996475733
225,01-03-2016 12:35,22.540363,88.424396,22.728084,88.442339,Metro,,,42,43,40.66,-0.187721,-0.017943,0.035239174,0.000321951,0.035561125,0.188576576,2.96971527
226,05-10-2015 10:33,19.16759,72.878741,19.075529,72.867578,taxi non Ac,11,9,28,22,379.43,0.092061,0.011163,0.008475228,0.000124613,0.00859984,0.092735324,1.3121681
227,19-11-2016 14:03,13.195815,80.215951,13.134083,80.155409,Mini bus,,,34,20,44.2,0.061732,0.060542,0.00381084,0.003665334,0.007476174,0.086464869,9.614893444
228,01-01-2015 14:25,22.488093,88.407253,22.593262,88.448055,AUTO RICKSHAW,,,25,24,212.7,-0.105169,-0.040802,0.011060519,0.001664803,0.012725322,0.112806568,12.544935
229,16-08-2015 21:26,19.133642,72.884323,19.082921,72.848789,Bus,,,74,48,43.94,0.050721,0.035534,0.00257262,0.001262665,0.003835285,0.061929678,6.88658175
230,08-01-2016 04:34,28.707142,77.104835,28.717584,76.974524,mini bus,,,1,14,71.83,-0.010442,0.130311,0.000109035,0.016980957,0.017089992,0.130728696,14.537315
231,27-01-2015 03:53,12.977728,80.174736,13.029476,80.176959,Bus,,,15,8,17.08,-0.051748,-0.002223,0.002677856,4.94173E-06,0.002682797,0.051795726,5.759684732
232,15-05-2016 14:39,25.309148,82.976449,25.351647,83.001943,mini Bus,,,3,21,94.59,-0.042499,-0.025494,0.001806165,0.000649944,0.002456109,0.049559147,5.5197713
233,01-05-2015 12:31,19.170857,72.868101,19.13744,72.84632,Bus,,,6,14,40.98,0.033417,0.021781,0.001116696,0.000474412,0.001591108,0.039888693,4.435622691
234,28-03-2015 20:16,22.616593,88.411798,22.644762,88.426276,auto rickshaw,,,16,13,105.33,-0.028169,-0.014478,0.000793493,0.000209612,0.001003105,0.031671834,3.52197899
235,05-06-2015 06:28,19.040328,72.870717,19.075941,72.86986,AC bus,,,15,10,49.56,-0.035613,0.000857,0.001268286,7.34449E-07,0.00126902,0.03562331,3.96131276
236,10-08-2015 14:31,13.071972,77.69893,12.91497,77.559143,Mini bus,,,4,27,39.28,0.157002,0.139787,0.024649628,0.019540405,0.044190033,0.210214256,23.37582525
237,14-11-2015 07:15,22.600538,88.389713,22.51138,88.451866,Taxi AC,26,13,28,21,354.8,0.089158,-0.062153,0.007949149,0.003862995,0.011812144,0.10868369,12.8562628
238,10-07-2016 07:34,19.031802,72.851026,19.087416,72.859567,ac bus,,,8,14,61.17,-0.055614,-0.008541,0.003092917,7.29487E-05,0.003165866,0.056266026,6.25678286
239,01-07-2015 21:46,12.989192,77.619114,12.922305,77.505205,taxi non ac,14,17,12,22,254.98,0.066887,0.113909,0.004473871,0.01297526,0.017449131,0.132095159,14.68898169
240,16-05-2016 05:16,28.622021,77.193419,28.590779,77.135265,taxi ac,22,16,62,39,1135.02,0.031242,0.058154,0.000976063,0.003381888,0.00435795,0.066014773,7.34842779
241,28-02-2015 06:21,25.318159,82.967951,25.333402,83.005877,taxi ac,19,17,10,25,671.07,-0.015243,-0.037926,0.000232349,0.001438381,0.001670731,0.040874571,4.545252255
242,20-12-2016 05:14,22.673395,88.429274,22.537075,88.407995,Taxi non Ac,6,4,14,26,355.78,0.13632,0.021279,0.018583142,0.000452796,0.019035938,0.137970788,15.34235159
243,26-07-2016 04:29,22.50253,88.427286,22.516031,88.381725,metro,,,21,20,25.47,-0.013501,0.045561,0.000182277,0.002075805,0.002258082,0.047519277,5.284143644
244,01-02-2015 20:17,25.302238,82.964433,25.298711,82.986462,Auto rickshaw,,,14,8,107.05,0.003527,-0.022029,1.24397E-05,0.000485277,0.000497717,0.022309562,2.48823328
245,09-05-2015 06:56,25.387536,82.98982,25.276507,83.018341,Mini bus,,,8,34,90.84,0.111029,-0.028521,0.012327439,0.000813447,0.013140886,0.114633705,12.74726798
246,19-03-2016 03:07,19.099896,72.872987,19.157944,72.872099,mini Bus,,,48,8,69.82,-0.058048,0.000888,0.00336957,7.88544E-07,0.003370359,0.058054792,6.455692845
247,01-01-2016 13:11,28.560091,77.121405,28.577014,77.2313,metro,,,50,34,61.71,-0.016923,-0.109895,0.000286388,0.012076911,0.012363299,0.111190373,12.36436943
248,20-05-2015 21:26,25.317326,82.984572,25.302021,83.014223,auto rickshaw,,,4,36,753.5,0.015305,-0.029651,0.000234243,0.000879182,0.001113425,0.033368021,3.71523936
249,09-07-2016 07:27,19.254562,72.883587,19.071695,72.86406,Metro,,,71,71,54.86,0.182867,0.019527,0.03344034,0.000381304,0.033821643,0.183906616,2.454157
250,17-06-2015 06:17,22.739683,88.428925,22.729555,88.407246,Auto rickshaw,,,6,9,104.69,0.010128,0.021679,0.000102576,0.000469979,0.000572555,0.02392813,2.668812
251,24-08-2015 06:32,13.197959,80.246099,13.112768,80.154167,auto rickshaw,,,4,30,304.89,0.085191,0.091932,0.007257506,0.008451493,0.015708999,0.125335546,13.93731272
252,18-07-2016 14:15,22.699855,88.381944,22.708218,88.436337,Mini bus,,,17,24,43.14,-0.008363,-0.054393,6.99398E-05,0.002958598,0.003028538,0.055032156,6.119575771
253,18-06-2016 00:42,25.389165,82.998663,25.282443,83.021744,taxi ac,16,8,51,37,1013.86,0.106722,-0.023081,0.011389585,0.000532733,0.011922318,0.109189367,12.1418576
254,01-11-2016 03:49,22.451599,88.414698,22.467281,88.402384,Metro,,,2,13,17.71,-0.015682,0.012314,0.000245925,0.000151635,0.00039756,0.0199389,2.21725643
255,08-02-2016 12:25,25.383882,82.989089,25.375409,82.976901,Taxi AC,14,6,21,17,433.69,0.008473,0.012188,7.17917E-05,0.000148547,0.000220339,0.014843823,1.6563387
256,20-11-2015 21:20,22.561679,88.416153,22.653223,88.4046,mini bus,,,7,18,51.15,-0.091544,0.011553,0.008380304,0.000133472,0.008513776,0.092270124,1.2643777
257,06-04-2016 19:06,28.761665,76.986915,28.662604,77.181997,Mini bus,,,45,33,85.7,0.099061,-0.195082,0.009813082,0.038056987,0.047870068,0.218792295,24.3297323
258,17-06-2015 19:13,28.730175,77.084174,28.625189,77.092368,Metro,,,3,30,54.24,0.104986,-0.008194,0.01102206,6.71416E-05,0.011089202,0.105305279,11.799475
259,02-10-2015 00:43,28.666254,77.021947,28.639719,76.961642,taxi Non ac,13,11,46,31,713.45,0.026535,0.060305,0.000704106,0.003636693,0.004340799,0.065884742,7.326383329
260,21-09-2016 03:29,13.06574,80.157993,12.893945,80.213512,Bus,,,34,29,28.54,0.171795,-0.055519,0.029513522,0.003082359,0.032595881,0.180543295,2.7641441
261,25-02-2016 08:59,19.05496,72.858107,19.021905,72.875918,AC bus,,,8,6,40.34,0.033055,-0.017811,0.001092633,0.000317232,0.001409865,0.037548166,4.17535624
262,23-07-2015 12:34,13.112726,77.562607,12.903023,77.464801,taxi ac,30,0,33,45,575.73,0.209703,0.097806,0.043975348,0.009566014,0.053541362,0.231390064,25.7357515
263,17-09-2015 19:29,19.222936,72.859953,,,mini Bus,,,66,48,56,19.222936,72.859953,369.5212685,5308.572751,5678.09402,75.3531288,8379.267922
264,12-10-2016 16:14,25.272844,83.015116,25.388248,82.962807,AC Bus,,,13,48,80.38,-0.115404,0.052309,0.013318083,0.002736231,0.016054315,0.126705622,14.8966519
265,28-07-2016 17:17,19.240412,72.881723,19.129972,72.873536,Ac Bus,,,18,41,57.64,0.11044,0.008187,0.012196994,0.000067027,0.012264021,0.110743038,12.31462588
266,06-02-2016 16:10,19.19605,72.841321,19.170381,72.882388,taxi ac,1,0,8,14,276.2,0.025669,-0.041067,0.000658898,0.001686498,0.002345396,0.048429289,5.385336956
267,21-05-2016 21:33,13.154905,80.194307,13.086667,80.190335,metro,,,12,16,17.15,0.068238,0.003972,0.004656425,1.57768E-05,0.004672201,0.068353503,7.699579
268,18-05-2016 07:31,22.728961,88.410637,22.691952,88.392795,auto rickshaw,,,3,30,393.62,0.037009,0.017842,0.001369666,0.000318337,0.001688003,0.041085314,4.568686942
269,23-06-2016 03:53,13.039752,77.515047,13.102266,77.546614,taxi Non ac,3,6,40,43,502.59,-0.062514,-0.031567,0.003908,0.000996475,0.004904476,0.070031962,7.787554161
270,13-04-2016 21:35,28.598594,77.114652,28.709727,77.064404,bus,,,16,34,65.7,-0.111133,0.050248,0.012350544,0.002524862,0.014875405,0.12196477,13.56248246
271,08-08-2015 06:04,25.280905,82.975954,25.358626,83.015672,Mini Bus,,,12,11,60.3,-0.077721,-0.039718,0.006040554,0.00157752,0.007618073,0.087281575,9.75711159
272,08-08-2016 02:19,22.450346,88.451667,22.525946,88.376019,metro,,,10,26,28.96,-0.0756,0.075648,0.00571536,0.00572262,0.01143798,0.106948492,11.89267229
273,23-11-2015 00:43,28.58589,77.234064,28.674575,77.060065,taxi non ac,6,4,0,48,1050.38,-0.088685,0.173999,0.007865029,0.030275652,0.038140681,0.195296393,21.71695893
274,28-11-2016 23:19,28.657976,77.108448,28.747338,77.186553,Taxi Non AC,26,1,26,37,825.81,-0.089362,-0.078105,0.007985567,0.006100391,0.014085958,0.118684279,13.19769182
275,06-12-2015 10:18,28.669256,77.14569,28.566118,77.154758,auto rickshaw,,,17,24,356.04,0.103138,-0.009068,0.010637447,8.22286E-05,0.010719676,0.103535867,11.51318836
276,02-02-2015 23:41,22.641072,88.433922,22.706236,88.404993,taxi ac,3,5,48,48,804.79,-0.065164,0.028929,0.004246347,0.000836887,0.005083234,0.071296802,7.92824352
277,08-05-2016 05:06,25.337209,82.995449,25.259796,83.00836,taxi ac,8,4,16,14,386.54,0.077413,-0.012911,0.005992773,0.000166694,0.006159466,0.078482269,8.727228272
278,23-01-2015 22:50,19.245733,72.853822,,,Taxi Non AC,11,4,11,41,730.4,19.245733,72.853822,370.3982387,5307.67938,5678.077619,75.35301997,8379.255821
279,18-08-2015 02:09,13.16426,80.200765,13.096412,80.193997,AUTO RICKSHAW,,,49,33,338.19,0.067848,0.006768,0.004603351,4.58058E-05,0.004649157,0.068184727,7.582141587
280,26-03-2015 03:22,13.08586,77.522818,12.912691,77.587269,mini bus,,,29,46,35.07,0.173169,-0.064451,0.029987503,0.004153931,0.034141434,0.184774008,2.54686967
281,25-11-2016 08:52,12.986317,80.140023,12.890111,80.231488,bus,,,6,16,28.09,0.096206,-0.091465,0.009255594,0.008365846,0.017621441,0.132745775,14.7613313
282,05-06-2016 04:11,25.307166,82.977433,25.341392,82.991293,taxi non ac,13,19,40,22,529.89,-0.034226,-0.01386,0.001171419,0.0001921,0.001363519,0.036925854,4.16154938
